 # problem=TPV104
 # author=Surendra Nadh Somala
 # Date = 08/03/2016; time = 16:51:48
 # code=SPECFEM3D_Cartesian (split nodes)
 # code_version=1.1
 # element_size=100 m  (*5 GLL nodes)
 # time_step=  2.0000001E-03
 # location=faultst000dp075
 # Column #1 = Time (s)
 # Column #2 = horizontal right-lateral slip (m)
 # Column #3 = horizontal right-lateral slip rate (m/s)
 # Column #4 = horizontal right-lateral shear stress (MPa)
 # Column #5 = vertical up-dip slip (m)
 # Column #6 = vertical up-dip slip rate (m/s)
 # Column #7 = vertical up-dip shear stress (MPa)
 # Column #8 = normal stress (MPa)
 #
 # The line below lists the names of the data fields:
 # t h-slip h-slip-rate h-shear-stress v-slip v-slip-rate v-shear-stress n-stres
 s
 #
  0.6438000E+01  0.4284124E+01  0.9966654E-01  0.6299968E+02  0.8945424E-03 -0.5893988E-04 -0.3725616E-01 -0.1199994E+03
  0.6440001E+01  0.4284322E+01  0.9869921E-01  0.6300092E+02  0.8944229E-03 -0.6049888E-04 -0.3861718E-01 -0.1200018E+03
  0.6442000E+01  0.4284519E+01  0.9780442E-01  0.6300155E+02  0.8943004E-03 -0.6198492E-04 -0.3992806E-01 -0.1200030E+03
  0.6444000E+01  0.4284713E+01  0.9698306E-01  0.6300272E+02  0.8941750E-03 -0.6346944E-04 -0.4123136E-01 -0.1200052E+03
  0.6446000E+01  0.4284907E+01  0.9623648E-01  0.6300321E+02  0.8940466E-03 -0.6494698E-04 -0.4251891E-01 -0.1200061E+03
  0.6448000E+01  0.4285099E+01  0.9556963E-01  0.6300414E+02  0.8939152E-03 -0.6641627E-04 -0.4378480E-01 -0.1200079E+03
  0.6450000E+01  0.4285289E+01  0.9498400E-01  0.6300444E+02  0.8937808E-03 -0.6788944E-04 -0.4503216E-01 -0.1200085E+03
  0.6452000E+01  0.4285478E+01  0.9448382E-01  0.6300517E+02  0.8936436E-03 -0.6937739E-04 -0.4626329E-01 -0.1200099E+03
  0.6454000E+01  0.4285666E+01  0.9406972E-01  0.6300534E+02  0.8935034E-03 -0.7085111E-04 -0.4745409E-01 -0.1200102E+03
  0.6456000E+01  0.4285854E+01  0.9373628E-01  0.6300592E+02  0.8933602E-03 -0.7230496E-04 -0.4860056E-01 -0.1200113E+03
  0.6458000E+01  0.4286042E+01  0.9348327E-01  0.6300582E+02  0.8932141E-03 -0.7380341E-04 -0.4974198E-01 -0.1200111E+03
  0.6460001E+01  0.4286228E+01  0.9331277E-01  0.6300622E+02  0.8930651E-03 -0.7529640E-04 -0.5084128E-01 -0.1200119E+03
  0.6462000E+01  0.4286415E+01  0.9322558E-01  0.6300599E+02  0.8929130E-03 -0.7681903E-04 -0.5191771E-01 -0.1200114E+03
  0.6464000E+01  0.4286601E+01  0.9321851E-01  0.6300621E+02  0.8927578E-03 -0.7839263E-04 -0.5298538E-01 -0.1200119E+03
  0.6466000E+01  0.4286788E+01  0.9328569E-01  0.6300584E+02  0.8925994E-03 -0.7995951E-04 -0.5400528E-01 -0.1200112E+03
  0.6468000E+01  0.4286974E+01  0.9342803E-01  0.6300596E+02  0.8924379E-03 -0.8152488E-04 -0.5497874E-01 -0.1200114E+03
  0.6470000E+01  0.4287161E+01  0.9364098E-01  0.6300544E+02  0.8922733E-03 -0.8314527E-04 -0.5594343E-01 -0.1200104E+03
  0.6472000E+01  0.4287349E+01  0.9391652E-01  0.6300544E+02  0.8921053E-03 -0.8479263E-04 -0.5688444E-01 -0.1200104E+03
  0.6474000E+01  0.4287537E+01  0.9425363E-01  0.6300486E+02  0.8919341E-03 -0.8641932E-04 -0.5776794E-01 -0.1200093E+03
  0.6476000E+01  0.4287726E+01  0.9465156E-01  0.6300476E+02  0.8917597E-03 -0.8804891E-04 -0.5860979E-01 -0.1200091E+03
  0.6478000E+01  0.4287916E+01  0.9510431E-01  0.6300424E+02  0.8915819E-03 -0.8972255E-04 -0.5943891E-01 -0.1200081E+03
  0.6480000E+01  0.4288106E+01  0.9561152E-01  0.6300406E+02  0.8914008E-03 -0.9138575E-04 -0.6021947E-01 -0.1200078E+03
  0.6482000E+01  0.4288298E+01  0.9617127E-01  0.6300351E+02  0.8912164E-03 -0.9307711E-04 -0.6097647E-01 -0.1200068E+03
  0.6484000E+01  0.4288491E+01  0.9677613E-01  0.6300333E+02  0.8910285E-03 -0.9474873E-04 -0.6168342E-01 -0.1200064E+03
  0.6486001E+01  0.4288685E+01  0.9742011E-01  0.6300280E+02  0.8908373E-03 -0.9639037E-04 -0.6233685E-01 -0.1200054E+03
  0.6488000E+01  0.4288880E+01  0.9809971E-01  0.6300268E+02  0.8906429E-03 -0.9803261E-04 -0.6295958E-01 -0.1200052E+03
  0.6490000E+01  0.4289077E+01  0.9881201E-01  0.6300216E+02  0.8904453E-03 -0.9965953E-04 -0.6354263E-01 -0.1200042E+03
  0.6492000E+01  0.4289276E+01  0.9955510E-01  0.6300209E+02  0.8902442E-03 -0.1013142E-03 -0.6411532E-01 -0.1200041E+03
  0.6494000E+01  0.4289475E+01  0.1003256E+00  0.6300161E+02  0.8900400E-03 -0.1029188E-03 -0.6463001E-01 -0.1200031E+03
  0.6496000E+01  0.4289677E+01  0.1011231E+00  0.6300160E+02  0.8898326E-03 -0.1044548E-03 -0.6507731E-01 -0.1200031E+03
  0.6498000E+01  0.4289880E+01  0.1019455E+00  0.6300114E+02  0.8896221E-03 -0.1059864E-03 -0.6549842E-01 -0.1200023E+03
  0.6500000E+01  0.4290085E+01  0.1027897E+00  0.6300119E+02  0.8894086E-03 -0.1075048E-03 -0.6589107E-01 -0.1200023E+03
  0.6502000E+01  0.4290291E+01  0.1036567E+00  0.6300079E+02  0.8891922E-03 -0.1089742E-03 -0.6623255E-01 -0.1200016E+03
  0.6504000E+01  0.4290499E+01  0.1045432E+00  0.6300085E+02  0.8889728E-03 -0.1103996E-03 -0.6653007E-01 -0.1200017E+03
  0.6506001E+01  0.4290709E+01  0.1054499E+00  0.6300048E+02  0.8887506E-03 -0.1117903E-03 -0.6678845E-01 -0.1200010E+03
  0.6508000E+01  0.4290921E+01  0.1063785E+00  0.6300056E+02  0.8885256E-03 -0.1131408E-03 -0.6700537E-01 -0.1200012E+03
  0.6510000E+01  0.4291134E+01  0.1073287E+00  0.6300026E+02  0.8882980E-03 -0.1145208E-03 -0.6722189E-01 -0.1200006E+03
  0.6512000E+01  0.4291350E+01  0.1082977E+00  0.6300035E+02  0.8880675E-03 -0.1157633E-03 -0.6734314E-01 -0.1200007E+03
  0.6514000E+01  0.4291568E+01  0.1092873E+00  0.6299993E+02  0.8878349E-03 -0.1170322E-03 -0.6746461E-01 -0.1199999E+03
  0.6516000E+01  0.4291788E+01  0.1102944E+00  0.6300009E+02  0.8875994E-03 -0.1182687E-03 -0.6755491E-01 -0.1200002E+03
  0.6518000E+01  0.4292009E+01  0.1113174E+00  0.6299974E+02  0.8873619E-03 -0.1194302E-03 -0.6759106E-01 -0.1199996E+03
  0.6520000E+01  0.4292233E+01  0.1123625E+00  0.6299981E+02  0.8871217E-03 -0.1206152E-03 -0.6762700E-01 -0.1199997E+03
  0.6522000E+01  0.4292458E+01  0.1134307E+00  0.6299945E+02  0.8868794E-03 -0.1217841E-03 -0.6763889E-01 -0.1199990E+03
  0.6524000E+01  0.4292686E+01  0.1145165E+00  0.6299953E+02  0.8866345E-03 -0.1228862E-03 -0.6760392E-01 -0.1199992E+03
  0.6526000E+01  0.4292916E+01  0.1156196E+00  0.6299910E+02  0.8863878E-03 -0.1239322E-03 -0.6752845E-01 -0.1199984E+03
  0.6528000E+01  0.4293149E+01  0.1167459E+00  0.6299916E+02  0.8861388E-03 -0.1250199E-03 -0.6746398E-01 -0.1199985E+03
  0.6530000E+01  0.4293383E+01  0.1178919E+00  0.6299866E+02  0.8858878E-03 -0.1260487E-03 -0.6735744E-01 -0.1199975E+03
  0.6532001E+01  0.4293620E+01  0.1190538E+00  0.6299868E+02  0.8856346E-03 -0.1270736E-03 -0.6724253E-01 -0.1199976E+03
  0.6534000E+01  0.4293859E+01  0.1202320E+00  0.6299812E+02  0.8853795E-03 -0.1280733E-03 -0.6710669E-01 -0.1199965E+03
  0.6536000E+01  0.4294101E+01  0.1214284E+00  0.6299810E+02  0.8851223E-03 -0.1290945E-03 -0.6697528E-01 -0.1199964E+03
  0.6538000E+01  0.4294345E+01  0.1226366E+00  0.6299759E+02  0.8848631E-03 -0.1300246E-03 -0.6679271E-01 -0.1199955E+03
  0.6540000E+01  0.4294591E+01  0.1238486E+00  0.6299751E+02  0.8846023E-03 -0.1309631E-03 -0.6661648E-01 -0.1199953E+03
  0.6542000E+01  0.4294840E+01  0.1250676E+00  0.6299697E+02  0.8843393E-03 -0.1318741E-03 -0.6642549E-01 -0.1199943E+03
  0.6544000E+01  0.4295092E+01  0.1262906E+00  0.6299698E+02  0.8840748E-03 -0.1327169E-03 -0.6620252E-01 -0.1199943E+03
  0.6546000E+01  0.4295346E+01  0.1275069E+00  0.6299651E+02  0.8838084E-03 -0.1335633E-03 -0.6598873E-01 -0.1199934E+03
  0.6548000E+01  0.4295601E+01  0.1287142E+00  0.6299643E+02  0.8835405E-03 -0.1343671E-03 -0.6576305E-01 -0.1199933E+03
  0.6550000E+01  0.4295860E+01  0.1299099E+00  0.6299597E+02  0.8832709E-03 -0.1351216E-03 -0.6552326E-01 -0.1199924E+03
  0.6552001E+01  0.4296121E+01  0.1310846E+00  0.6299603E+02  0.8830000E-03 -0.1358229E-03 -0.6527314E-01 -0.1199925E+03
  0.6554000E+01  0.4296384E+01  0.1322331E+00  0.6299566E+02  0.8827277E-03 -0.1364326E-03 -0.6499634E-01 -0.1199918E+03
  0.6556000E+01  0.4296650E+01  0.1333515E+00  0.6299582E+02  0.8824543E-03 -0.1370201E-03 -0.6472900E-01 -0.1199921E+03
  0.6558000E+01  0.4296918E+01  0.1344352E+00  0.6299552E+02  0.8821796E-03 -0.1375696E-03 -0.6446418E-01 -0.1199915E+03
  0.6560000E+01  0.4297188E+01  0.1354816E+00  0.6299586E+02  0.8819040E-03 -0.1379814E-03 -0.6415823E-01 -0.1199922E+03
  0.6562000E+01  0.4297460E+01  0.1364793E+00  0.6299573E+02  0.8816277E-03 -0.1383752E-03 -0.6387074E-01 -0.1199919E+03
  0.6564000E+01  0.4297734E+01  0.1374242E+00  0.6299618E+02  0.8813505E-03 -0.1386462E-03 -0.6355622E-01 -0.1199928E+03
  0.6566000E+01  0.4298009E+01  0.1383148E+00  0.6299616E+02  0.8810731E-03 -0.1388418E-03 -0.6323617E-01 -0.1199928E+03
  0.6568000E+01  0.4298287E+01  0.1391445E+00  0.6299677E+02  0.8807952E-03 -0.1389475E-03 -0.6290766E-01 -0.1199939E+03
  0.6570000E+01  0.4298566E+01  0.1399104E+00  0.6299697E+02  0.8805174E-03 -0.1389794E-03 -0.6257777E-01 -0.1199943E+03
  0.6572001E+01  0.4298847E+01  0.1406120E+00  0.6299778E+02  0.8802392E-03 -0.1389102E-03 -0.6223539E-01 -0.1199958E+03
  0.6574000E+01  0.4299129E+01  0.1412465E+00  0.6299812E+02  0.8799617E-03 -0.1387012E-03 -0.6186284E-01 -0.1199965E+03
  0.6576000E+01  0.4299412E+01  0.1418098E+00  0.6299908E+02  0.8796845E-03 -0.1384343E-03 -0.6149958E-01 -0.1199983E+03
  0.6578001E+01  0.4299696E+01  0.1423028E+00  0.6299957E+02  0.8794079E-03 -0.1380906E-03 -0.6113474E-01 -0.1199992E+03
  0.6580000E+01  0.4299981E+01  0.1427305E+00  0.6300061E+02  0.8791321E-03 -0.1376062E-03 -0.6073874E-01 -0.1200012E+03
  0.6582000E+01  0.4300267E+01  0.1430953E+00  0.6300123E+02  0.8788575E-03 -0.1370148E-03 -0.6032410E-01 -0.1200024E+03
  0.6584000E+01  0.4300554E+01  0.1433975E+00  0.6300245E+02  0.8785840E-03 -0.1363175E-03 -0.5989188E-01 -0.1200047E+03
  0.6586000E+01  0.4300841E+01  0.1436436E+00  0.6300313E+02  0.8783122E-03 -0.1355689E-03 -0.5946146E-01 -0.1200060E+03
  0.6588000E+01  0.4301128E+01  0.1438359E+00  0.6300438E+02  0.8780418E-03 -0.1346768E-03 -0.5899236E-01 -0.1200084E+03
  0.6590000E+01  0.4301416E+01  0.1439763E+00  0.6300514E+02  0.8777736E-03 -0.1336553E-03 -0.5848850E-01 -0.1200098E+03
  0.6592000E+01  0.4301704E+01  0.1440712E+00  0.6300641E+02  0.8775071E-03 -0.1326364E-03 -0.5800566E-01 -0.1200123E+03
  0.6594000E+01  0.4301992E+01  0.1441242E+00  0.6300715E+02  0.8772431E-03 -0.1314725E-03 -0.5747620E-01 -0.1200137E+03
  0.6596000E+01  0.4302281E+01  0.1441401E+00  0.6300837E+02  0.8769812E-03 -0.1302626E-03 -0.5694205E-01 -0.1200160E+03
  0.6598001E+01  0.4302569E+01  0.1441264E+00  0.6300903E+02  0.8767220E-03 -0.1289703E-03 -0.5638306E-01 -0.1200173E+03
  0.6600000E+01  0.4302857E+01  0.1440888E+00  0.6301015E+02  0.8764654E-03 -0.1275817E-03 -0.5579159E-01 -0.1200194E+03
  0.6602000E+01  0.4303145E+01  0.1440323E+00  0.6301069E+02  0.8762116E-03 -0.1261326E-03 -0.5518003E-01 -0.1200204E+03
  0.6604000E+01  0.4303433E+01  0.1439593E+00  0.6301169E+02  0.8759609E-03 -0.1246461E-03 -0.5455822E-01 -0.1200223E+03
  0.6606000E+01  0.4303721E+01  0.1438778E+00  0.6301204E+02  0.8757131E-03 -0.1231037E-03 -0.5391390E-01 -0.1200230E+03
  0.6608000E+01  0.4304009E+01  0.1437937E+00  0.6301284E+02  0.8754684E-03 -0.1215256E-03 -0.5325458E-01 -0.1200245E+03
  0.6610000E+01  0.4304296E+01  0.1437026E+00  0.6301303E+02  0.8752270E-03 -0.1199390E-03 -0.5259276E-01 -0.1200249E+03
  0.6612000E+01  0.4304584E+01  0.1436065E+00  0.6301358E+02  0.8749887E-03 -0.1183407E-03 -0.5192705E-01 -0.1200259E+03
  0.6614000E+01  0.4304871E+01  0.1435118E+00  0.6301350E+02  0.8747536E-03 -0.1166568E-03 -0.5122194E-01 -0.1200257E+03
  0.6616000E+01  0.4305158E+01  0.1434200E+00  0.6301373E+02  0.8745221E-03 -0.1149280E-03 -0.5049528E-01 -0.1200262E+03
  0.6618001E+01  0.4305444E+01  0.1433267E+00  0.6301340E+02  0.8742939E-03 -0.1132339E-03 -0.4978311E-01 -0.1200256E+03
  0.6620000E+01  0.4305731E+01  0.1432285E+00  0.6301337E+02  0.8740691E-03 -0.1114788E-03 -0.4904505E-01 -0.1200255E+03
  0.6622000E+01  0.4306017E+01  0.1431266E+00  0.6301271E+02  0.8738479E-03 -0.1097473E-03 -0.4831719E-01 -0.1200242E+03
  0.6624001E+01  0.4306304E+01  0.1430186E+00  0.6301238E+02  0.8736301E-03 -0.1079425E-03 -0.4755823E-01 -0.1200237E+03
  0.6626000E+01  0.4306590E+01  0.1428992E+00  0.6301144E+02  0.8734161E-03 -0.1061163E-03 -0.4679196E-01 -0.1200218E+03
  0.6628000E+01  0.4306875E+01  0.1427658E+00  0.6301084E+02  0.8732057E-03 -0.1042606E-03 -0.4601625E-01 -0.1200207E+03
  0.6630000E+01  0.4307161E+01  0.1426144E+00  0.6300962E+02  0.8729991E-03 -0.1023053E-03 -0.4520032E-01 -0.1200184E+03
  0.6632000E+01  0.4307446E+01  0.1424356E+00  0.6300881E+02  0.8727965E-03 -0.1003694E-03 -0.4440006E-01 -0.1200168E+03
  0.6634000E+01  0.4307730E+01  0.1422244E+00  0.6300728E+02  0.8725976E-03 -0.9845114E-04 -0.4361519E-01 -0.1200139E+03
  0.6636000E+01  0.4308014E+01  0.1419784E+00  0.6300621E+02  0.8724026E-03 -0.9646334E-04 -0.4280784E-01 -0.1200119E+03
  0.6638000E+01  0.4308299E+01  0.1416895E+00  0.6300456E+02  0.8722118E-03 -0.9448951E-04 -0.4201628E-01 -0.1200087E+03
  0.6640000E+01  0.4308581E+01  0.1413498E+00  0.6300323E+02  0.8720247E-03 -0.9255107E-04 -0.4125240E-01 -0.1200062E+03
  0.6642000E+01  0.4308864E+01  0.1409488E+00  0.6300146E+02  0.8718416E-03 -0.9057349E-04 -0.4048464E-01 -0.1200028E+03
  0.6644001E+01  0.4309145E+01  0.1404780E+00  0.6300002E+02  0.8716624E-03 -0.8862369E-04 -0.3974501E-01 -0.1200001E+03
  0.6646000E+01  0.4309426E+01  0.1399345E+00  0.6299814E+02  0.8714871E-03 -0.8663270E-04 -0.3900180E-01 -0.1199965E+03
  0.6648000E+01  0.4309705E+01  0.1393089E+00  0.6299667E+02  0.8713159E-03 -0.8469961E-04 -0.3830187E-01 -0.1199937E+03
  0.6650000E+01  0.4309983E+01  0.1385932E+00  0.6299470E+02  0.8711484E-03 -0.8265509E-04 -0.3756918E-01 -0.1199899E+03
  0.6652000E+01  0.4310259E+01  0.1377852E+00  0.6299326E+02  0.8709853E-03 -0.8057860E-04 -0.3683928E-01 -0.1199872E+03
  0.6654000E+01  0.4310534E+01  0.1368746E+00  0.6299137E+02  0.8708261E-03 -0.7847350E-04 -0.3611445E-01 -0.1199836E+03
  0.6656000E+01  0.4310807E+01  0.1358564E+00  0.6298999E+02  0.8706714E-03 -0.7624957E-04 -0.3535319E-01 -0.1199810E+03
  0.6658000E+01  0.4311078E+01  0.1347287E+00  0.6298816E+02  0.8705211E-03 -0.7404092E-04 -0.3461552E-01 -0.1199775E+03
  0.6660000E+01  0.4311346E+01  0.1334854E+00  0.6298686E+02  0.8703753E-03 -0.7179026E-04 -0.3387515E-01 -0.1199750E+03
  0.6662000E+01  0.4311612E+01  0.1321228E+00  0.6298519E+02  0.8702339E-03 -0.6942918E-04 -0.3309805E-01 -0.1199718E+03
  0.6664001E+01  0.4311875E+01  0.1306356E+00  0.6298411E+02  0.8700975E-03 -0.6704908E-04 -0.3232674E-01 -0.1199698E+03
  0.6666000E+01  0.4312134E+01  0.1290239E+00  0.6298265E+02  0.8699657E-03 -0.6461865E-04 -0.3154339E-01 -0.1199670E+03
  0.6668000E+01  0.4312391E+01  0.1272844E+00  0.6298181E+02  0.8698390E-03 -0.6215342E-04 -0.3075424E-01 -0.1199654E+03
  0.6670001E+01  0.4312644E+01  0.1254140E+00  0.6298071E+02  0.8697172E-03 -0.5955249E-04 -0.2990617E-01 -0.1199633E+03
  0.6672000E+01  0.4312892E+01  0.1234159E+00  0.6298006E+02  0.8696009E-03 -0.5692621E-04 -0.2904986E-01 -0.1199620E+03
  0.6674000E+01  0.4313138E+01  0.1212931E+00  0.6297919E+02  0.8694894E-03 -0.5425989E-04 -0.2817341E-01 -0.1199604E+03
  0.6676000E+01  0.4313378E+01  0.1190418E+00  0.6297900E+02  0.8693839E-03 -0.5153727E-04 -0.2726576E-01 -0.1199600E+03
  0.6678000E+01  0.4313613E+01  0.1166643E+00  0.6297841E+02  0.8692833E-03 -0.4874543E-04 -0.2631402E-01 -0.1199589E+03
  0.6680000E+01  0.4313845E+01  0.1141691E+00  0.6297845E+02  0.8691888E-03 -0.4594560E-04 -0.2534474E-01 -0.1199590E+03
  0.6682000E+01  0.4314070E+01  0.1115594E+00  0.6297820E+02  0.8690995E-03 -0.4331584E-04 -0.2445291E-01 -0.1199585E+03
  0.6684000E+01  0.4314291E+01  0.1088413E+00  0.6297858E+02  0.8690155E-03 -0.4067890E-04 -0.2353790E-01 -0.1199592E+03
  0.6686000E+01  0.4314506E+01  0.1060160E+00  0.6297864E+02  0.8689367E-03 -0.3809947E-04 -0.2263294E-01 -0.1199593E+03
  0.6688000E+01  0.4314715E+01  0.1030878E+00  0.6297939E+02  0.8688631E-03 -0.3558091E-04 -0.2173741E-01 -0.1199607E+03
  0.6690001E+01  0.4314918E+01  0.1000635E+00  0.6297973E+02  0.8687945E-03 -0.3312661E-04 -0.2084981E-01 -0.1199614E+03
  0.6692000E+01  0.4315115E+01  0.9695119E-01  0.6298075E+02  0.8687307E-03 -0.3073455E-04 -0.1996557E-01 -0.1199633E+03
  0.6694000E+01  0.4315306E+01  0.9375700E-01  0.6298144E+02  0.8686715E-03 -0.2839544E-04 -0.1907470E-01 -0.1199647E+03
  0.6696000E+01  0.4315490E+01  0.9048473E-01  0.6298272E+02  0.8686170E-03 -0.2611396E-04 -0.1817685E-01 -0.1199671E+03
  0.6698000E+01  0.4315668E+01  0.8714105E-01  0.6298364E+02  0.8685670E-03 -0.2386304E-04 -0.1724766E-01 -0.1199688E+03
  0.6700000E+01  0.4315838E+01  0.8373245E-01  0.6298515E+02  0.8685216E-03 -0.2170455E-04 -0.1632655E-01 -0.1199717E+03
  0.6702000E+01  0.4316002E+01  0.8026429E-01  0.6298635E+02  0.8684802E-03 -0.1959862E-04 -0.1537978E-01 -0.1199740E+03
  0.6704000E+01  0.4316160E+01  0.7674316E-01  0.6298801E+02  0.8684432E-03 -0.1757481E-04 -0.1442475E-01 -0.1199772E+03
  0.6706000E+01  0.4316309E+01  0.7317571E-01  0.6298941E+02  0.8684099E-03 -0.1563751E-04 -0.1346074E-01 -0.1199798E+03
  0.6708000E+01  0.4316453E+01  0.6956545E-01  0.6299127E+02  0.8683807E-03 -0.1378050E-04 -0.1247817E-01 -0.1199834E+03
  0.6710001E+01  0.4316588E+01  0.6591701E-01  0.6299280E+02  0.8683547E-03 -0.1200346E-04 -0.1147096E-01 -0.1199863E+03
  0.6712000E+01  0.4316716E+01  0.6223334E-01  0.6299480E+02  0.8683326E-03 -0.1033497E-04 -0.1046142E-01 -0.1199901E+03
  0.6714000E+01  0.4316837E+01  0.5852135E-01  0.6299643E+02  0.8683134E-03 -0.8752856E-05 -0.9422184E-02 -0.1199932E+03
  0.6716001E+01  0.4316950E+01  0.5478689E-01  0.6299849E+02  0.8682976E-03 -0.7238079E-05 -0.8322920E-02 -0.1199971E+03
  0.6718000E+01  0.4317056E+01  0.5103194E-01  0.6300018E+02  0.8682845E-03 -0.5840861E-05 -0.7210683E-02 -0.1200003E+03
  0.6720000E+01  0.4317154E+01  0.4726680E-01  0.6300230E+02  0.8682743E-03 -0.4522254E-05 -0.6027753E-02 -0.1200044E+03
  0.6722000E+01  0.4317245E+01  0.4349947E-01  0.6300393E+02  0.8682664E-03 -0.3330363E-05 -0.4823657E-02 -0.1200075E+03
  0.6724000E+01  0.4317328E+01  0.3973118E-01  0.6300607E+02  0.8682609E-03 -0.2266481E-05 -0.3594203E-02 -0.1200116E+03
  0.6726000E+01  0.4317404E+01  0.3596449E-01  0.6300769E+02  0.8682573E-03 -0.1337475E-05 -0.2343173E-02 -0.1200146E+03
  0.6728000E+01  0.4317472E+01  0.3220639E-01  0.6300979E+02  0.8682556E-03 -0.5189634E-06 -0.1015314E-02 -0.1200186E+03
  0.6730000E+01  0.4317533E+01  0.2846408E-01  0.6301130E+02  0.8682553E-03  0.1426698E-06  0.3158298E-03 -0.1200215E+03
  0.6732000E+01  0.4317586E+01  0.2474548E-01  0.6301328E+02  0.8682561E-03  0.6548651E-06  0.1667581E-02 -0.1200253E+03
  0.6734000E+01  0.4317632E+01  0.2106339E-01  0.6301467E+02  0.8682579E-03  0.1026892E-05  0.3072124E-02 -0.1200280E+03
  0.6736001E+01  0.4317670E+01  0.1742386E-01  0.6301650E+02  0.8682603E-03  0.1243511E-05  0.4497382E-02 -0.1200314E+03
  0.6738000E+01  0.4317702E+01  0.1383573E-01  0.6301780E+02  0.8682629E-03  0.1296911E-05  0.5907015E-02 -0.1200339E+03
  0.6740000E+01  0.4317726E+01  0.1030978E-01  0.6301948E+02  0.8682655E-03  0.1200491E-05  0.7338078E-02 -0.1200371E+03
  0.6742000E+01  0.4317743E+01  0.6857879E-02  0.6302057E+02  0.8682677E-03  0.9555704E-06  0.8781138E-02 -0.1200392E+03
  0.6744000E+01  0.4317753E+01  0.3518339E-02  0.6302202E+02  0.8682693E-03  0.5706178E-06  0.1022111E-01 -0.1200419E+03
  0.6746000E+01  0.4317757E+01  0.3387665E-03  0.6302292E+02  0.8682699E-03  0.6258833E-07  0.1164280E-01 -0.1200437E+03
  0.6748000E+01  0.4317754E+01 -0.1158332E-06  0.6284708E+02  0.8682695E-03 -0.1465139E-10  0.1299314E-01 -0.1200460E+03
  0.6750000E+01  0.4317757E+01 -0.9138603E-07  0.6300866E+02  0.8682700E-03 -0.9521273E-12  0.1442225E-01 -0.1200471E+03
  0.6752000E+01  0.4317755E+01 -0.4388858E-07  0.6285189E+02  0.8682695E-03 -0.4405365E-12  0.1571651E-01 -0.1200489E+03
  0.6754000E+01  0.4317757E+01 -0.2549496E-07  0.6301033E+02  0.8682700E-03  0.1254818E-10  0.1706356E-01 -0.1200494E+03
  0.6756001E+01  0.4317755E+01  0.3143214E-08  0.6285086E+02  0.8682696E-03  0.1375611E-10  0.1829774E-01 -0.1200508E+03
  0.6758000E+01  0.4317757E+01 -0.1008157E-06  0.6300659E+02  0.8682700E-03  0.1115552E-10  0.1956830E-01 -0.1200507E+03
  0.6760000E+01  0.4317755E+01 -0.1154840E-06  0.6284454E+02  0.8682695E-03 -0.4375522E-10  0.2072002E-01 -0.1200514E+03
  0.6762000E+01  0.4317757E+01  0.5739275E-07  0.6299829E+02  0.8682700E-03  0.1394085E-10  0.2190214E-01 -0.1200508E+03
  0.6764000E+01  0.4317755E+01 -0.1501758E-07  0.6283419E+02  0.8682695E-03 -0.4277467E-11  0.2294875E-01 -0.1200508E+03
  0.6766000E+01  0.4317757E+01  0.3143214E-08  0.6298638E+02  0.8682700E-03 -0.5083223E-10  0.2404664E-01 -0.1200495E+03
  0.6768000E+01  0.4317755E+01 -0.3352761E-07  0.6282105E+02  0.8682695E-03 -0.1155342E-10  0.2503418E-01 -0.1200487E+03
  0.6770000E+01  0.4317757E+01 -0.9953510E-07  0.6297195E+02  0.8682699E-03 -0.4496314E-10  0.2604832E-01 -0.1200468E+03
  0.6772000E+01  0.4317755E+01 -0.2549496E-07  0.6280587E+02  0.8682695E-03  0.4216361E-10  0.2695574E-01 -0.1200453E+03
  0.6774000E+01  0.4317757E+01 -0.2176967E-07  0.6295629E+02  0.8682699E-03  0.4234835E-10  0.2787798E-01 -0.1200427E+03
  0.6776000E+01  0.4317755E+01  0.6251503E-07  0.6278975E+02  0.8682695E-03  0.1236344E-10  0.2871665E-01 -0.1200406E+03
  0.6778000E+01  0.4317757E+01 -0.1497101E-06  0.6293997E+02  0.8682699E-03 -0.1864464E-10  0.2959352E-01 -0.1200373E+03
  0.6780000E+01  0.4317755E+01  0.6041955E-07  0.6277342E+02  0.8682695E-03  0.1585931E-10  0.3035488E-01 -0.1200346E+03
  0.6782001E+01  0.4317757E+01  0.8265488E-08  0.6292404E+02  0.8682699E-03  0.3956302E-10  0.3117787E-01 -0.1200306E+03
  0.6784000E+01  0.4317755E+01  0.1011649E-06  0.6275804E+02  0.8682695E-03  0.4426681E-10  0.3200908E-01 -0.1200274E+03
  0.6786000E+01  0.4317757E+01  0.1211884E-06  0.6290917E+02  0.8682699E-03  0.6795631E-10  0.3291195E-01 -0.1200228E+03
  0.6788000E+01  0.4317755E+01  0.3783498E-07  0.6274400E+02  0.8682695E-03  0.7406697E-10  0.3376643E-01 -0.1200191E+03
  0.6790000E+01  0.4317757E+01  0.6065238E-07  0.6289597E+02  0.8682699E-03  0.9357848E-10  0.3475908E-01 -0.1200140E+03
  0.6792000E+01  0.4317755E+01  0.9755604E-07  0.6273170E+02  0.8682695E-03  0.1725198E-10  0.3572478E-01 -0.1200096E+03
  0.6794000E+01  0.4317757E+01  0.4644971E-07  0.6288483E+02  0.8682699E-03 -0.2424372E-10  0.3679158E-01 -0.1200042E+03
